time,event_type,product_id,machine_index,additional_info
156.4051910426072,processing_start,14,4.0,Processing Time: 7.37
157.6244354567133,processing_complete,27,2.0,
157.6244354567133,machine_failure,27,2.0,Repair Time: 0.99
158.61187392397858,machine_repaired,27,2.0,
158.61187392397858,machine_request,27,3.0,
158.61187392397858,machine_allocated,28,2.0,Waiting Time: 2.25
158.61187392397858,processing_start,28,2.0,Processing Time: 4.46
161.91126279784595,machine_repaired,18,3.0,
161.91126279784595,machine_request,18,4.0,
161.91126279784595,machine_allocated,19,3.0,Waiting Time: 43.94
161.91126279784595,processing_start,19,3.0,Processing Time: 6.05
163.07455303029184,processing_complete,28,2.0,
163.07455303029184,machine_request,28,3.0,
163.77554136564663,processing_complete,14,4.0,
163.77554136564663,product_completion,14,,Total Time: 95.55
163.77554136564663,machine_allocated,15,4.0,Waiting Time: 29.96
163.77554136564663,processing_start,15,4.0,Processing Time: 7.20
167.96314077640127,processing_complete,19,3.0,
167.96314077640127,machine_failure,19,3.0,Repair Time: 5.02
170.9735498690712,processing_complete,15,4.0,
170.9735498690712,machine_failure,15,4.0,Repair Time: 4.60
172.9823633725297,machine_repaired,19,3.0,
172.9823633725297,machine_request,19,4.0,
172.9823633725297,machine_allocated,20,3.0,Waiting Time: 49.81
172.9823633725297,processing_start,20,3.0,Processing Time: 6.35
175.569805093583,machine_repaired,15,4.0,
175.569805093583,product_completion,15,,Total Time: 100.97
175.569805093583,machine_allocated,16,4.0,Waiting Time: 32.57
175.569805093583,processing_start,16,4.0,Processing Time: 7.30
178.27200757219418,product_arrival,29,,
178.27200757219418,machine_request,29,0.0,
178.27200757219418,machine_allocated,29,0.0,Waiting Time: 0.00
178.27200757219418,processing_start,29,0.0,Processing Time: 2.92
178.75620588895515,product_arrival,30,,
178.75620588895515,machine_request,30,0.0,
179.32797586584218,processing_complete,20,3.0,
179.32797586584218,machine_failure,20,3.0,Repair Time: 6.48
180.37572520950602,product_arrival,31,,
180.37572520950602,machine_request,31,0.0,
181.1924159300047,processing_complete,29,0.0,
181.1924159300047,machine_request,29,1.0,
181.1924159300047,machine_allocated,29,1.0,Waiting Time: 0.00
181.1924159300047,processing_start,29,1.0,Processing Time: 4.22
181.1924159300047,machine_allocated,30,0.0,Waiting Time: 2.44
181.1924159300047,processing_start,30,0.0,Processing Time: 3.05
182.87065382675289,processing_complete,16,4.0,
182.87065382675289,product_completion,16,,Total Time: 103.17
182.87065382675289,machine_allocated,17,4.0,Waiting Time: 33.64
182.87065382675289,processing_start,17,4.0,Processing Time: 6.14
184.2428257748999,processing_complete,30,0.0,
184.2428257748999,machine_failure,30,0.0,Repair Time: 3.33
185.40997981608865,processing_complete,29,1.0,
185.40997981608865,machine_request,29,2.0,
185.40997981608865,machine_allocated,29,2.0,Waiting Time: 0.00
185.40997981608865,processing_start,29,2.0,Processing Time: 5.04
185.4440493478427,product_arrival,32,,
185.4440493478427,machine_request,32,0.0,
185.80552126791522,machine_repaired,20,3.0,
185.80552126791522,machine_request,20,4.0,
185.80552126791522,machine_allocated,21,3.0,Waiting Time: 58.30
185.80552126791522,processing_start,21,3.0,Processing Time: 6.08
187.57082122636635,machine_repaired,30,0.0,
187.57082122636635,machine_request,30,1.0,
187.57082122636635,machine_allocated,30,1.0,Waiting Time: 0.00
187.57082122636635,processing_start,30,1.0,Processing Time: 3.54
187.57082122636635,machine_allocated,31,0.0,Waiting Time: 7.20
187.57082122636635,processing_start,31,0.0,Processing Time: 2.50
189.00971999523637,processing_complete,17,4.0,
189.00971999523637,product_completion,17,,Total Time: 100.40
189.00971999523637,machine_allocated,18,4.0,Waiting Time: 27.10
189.00971999523637,processing_start,18,4.0,Processing Time: 7.34
190.075688573859,processing_complete,31,0.0,
190.075688573859,machine_request,31,1.0,
190.075688573859,machine_allocated,32,0.0,Waiting Time: 4.63
190.075688573859,processing_start,32,0.0,Processing Time: 3.31
190.45457570848487,processing_complete,29,2.0,
190.45457570848487,machine_request,29,3.0,
191.11505240071688,processing_complete,30,1.0,
191.11505240071688,machine_request,30,2.0,
191.11505240071688,machine_allocated,30,2.0,Waiting Time: 0.00
191.11505240071688,processing_start,30,2.0,Processing Time: 4.71
191.11505240071688,machine_allocated,31,1.0,Waiting Time: 1.04
191.11505240071688,processing_start,31,1.0,Processing Time: 3.45
191.88488178830661,processing_complete,21,3.0,
191.88488178830661,machine_request,21,4.0,
191.88488178830661,machine_allocated,22,3.0,Waiting Time: 59.98
191.88488178830661,processing_start,22,3.0,Processing Time: 6.33
193.38771188310383,processing_complete,32,0.0,
193.38771188310383,machine_request,32,1.0,
194.44084128449074,product_arrival,33,,
194.44084128449074,machine_request,33,0.0,
194.44084128449074,machine_allocated,33,0.0,Waiting Time: 0.00
194.44084128449074,processing_start,33,0.0,Processing Time: 2.56
194.56846969564901,processing_complete,31,1.0,
194.56846969564901,machine_request,31,2.0,
194.56846969564901,machine_allocated,32,1.0,Waiting Time: 1.18
194.56846969564901,processing_start,32,1.0,Processing Time: 4.31
195.82149381969361,processing_complete,30,2.0,
195.82149381969361,machine_request,30,3.0,
195.82149381969361,machine_allocated,31,2.0,Waiting Time: 1.25
195.82149381969361,processing_start,31,2.0,Processing Time: 5.27
196.35060141336595,processing_complete,18,4.0,
196.35060141336595,product_completion,18,,Total Time: 104.99
196.35060141336595,machine_allocated,19,4.0,Waiting Time: 23.37
196.35060141336595,processing_start,19,4.0,Processing Time: 6.22
196.99681491395927,processing_complete,33,0.0,
196.99681491395927,machine_request,33,1.0,
198.21464470059664,processing_complete,22,3.0,
198.21464470059664,machine_request,22,4.0,
198.21464470059664,machine_allocated,23,3.0,Waiting Time: 61.22
198.21464470059664,processing_start,23,3.0,Processing Time: 6.36
198.8834645216616,processing_complete,32,1.0,
198.8834645216616,machine_request,32,2.0,
198.8834645216616,machine_allocated,33,1.0,Waiting Time: 1.89
198.8834645216616,processing_start,33,1.0,Processing Time: 4.31
199.28747308163608,product_arrival,34,,
199.28747308163608,machine_request,34,0.0,
199.28747308163608,machine_allocated,34,0.0,Waiting Time: 0.00
199.28747308163608,processing_start,34,0.0,Processing Time: 2.73
